millis,noisePerMs,agcCnt,aStatus,aPower,jamInd,jamStat,ofsI,magI,ofsQ,magQ,VN(mm/s),VE(mm/s),VD(mm/s),avgSignalStrength,SVs_used,SVs_tracked,signal_strengths
243761,110,1482,2,1,4,0,-47,147,36,149,-37,148,-33,39,4,7,24,45,46,42,
263764,110,1482,2,1,4,1,-41,151,35,154,20,13,67,40,4,7,27,47,45,42,
304144,104,1482,2,1,5,1,-44,144,36,151,-39,321,-36,39,4,6,23,47,47,42,
354149,111,1482,2,1,4,1,-43,145,37,149,11,-10,5,37,5,9,28,46,45,40,28,
404158,112,1482,2,1,6,1,-42,147,34,153,-11,-44,-34,37,5,8,27,46,44,39,29,
454170,112,1482,2,1,10,1,-42,147,30,159,27,-15,72,34,5,8,18,46,41,38,28,
504182,111,1482,2,1,4,1,-44,143,37,148,10,102,11,31,6,9,11,47,45,24,35,27,
554192,110,1482,2,1,3,1,-36,149,41,153,-46,170,-56,33,6,10,23,45,45,27,36,26,
604202,88,1014,2,1,169,2,-40,155,37,160,-16,145,-15,31,6,10,19,43,43,25,23,35,
654215,107,1014,2,1,173,2,-40,157,33,159,-48,109,-24,31,6,11,43,41,26,21,34,23,
704223,107,1014,2,1,167,2,-40,156,36,159,-9,-66,-44,33,5,12,45,40,26,34,21,
754234,107,1014,2,1,172,2,-43,156,35,161,-28,-106,-156,31,4,12,44,28,31,21,
804200,107,1014,2,1,169,2,-43,153,36,155,-13,4,-25,35,5,12,44,43,28,33,29,
854254,107,1014,2,1,172,2,-41,156,36,157,-26,82,-67,32,6,12,45,42,29,29,24,26,
904267,105,1482,2,1,4,1,-44,143,28,155,39,13,-69,30,7,12,45,44,29,25,25,23,19,
954231,103,1482,2,1,12,1,-43,141,36,149,31,61,19,27,6,12,12,44,44,17,27,23,
1004240,102,1482,2,1,13,1,-48,145,37,147,100,9,87,28,8,12,22,47,41,27,30,26,23,9,
1054252,102,1482,2,1,4,1,-43,143,37,147,-40,-9,47,30,8,12,28,46,43,28,36,14,28,22,
1104306,102,1482,2,1,4,1,-34,153,38,148,-61,-8,-48,29,7,12,22,47,41,27,40,13,15,
1154316,102,1482,2,1,4,1,-42,145,41,152,-14,69,6,29,7,12,20,45,43,30,40,15,12,
1204326,102,1482,2,1,4,1,-37,152,41,151,28,66,-3,31,7,12,19,45,39,30,41,22,21,
1254336,102,1482,2,1,4,1,-44,141,36,147,50,-2,29,31,7,12,22,45,40,25,43,28,17,
1304303,102,1482,2,1,4,1,-37,150,37,147,-18,36,-34,30,7,12,20,45,45,27,43,22,14,
1354358,102,1482,2,1,3,1,-44,141,37,148,-38,47,-57,34,6,12,28,43,42,28,42,25,
1404367,102,1482,2,1,4,1,-42,143,36,148,-90,-120,-31,28,8,12,14,43,41,32,42,18,25,15,
1454377,102,1482,2,1,4,1,-43,142,38,148,35,2,-18,32,7,12,21,43,43,32,42,22,23,
1504344,102,1482,2,1,5,1,-43,147,40,157,-10,2,22,32,8,12,23,43,45,26,40,23,29,29,
1554354,102,1482,2,1,5,1,-42,145,36,150,51,95,-92,28,8,12,13,43,43,23,41,19,20,22,
1604364,102,1482,2,1,5,1,-43,146,37,150,27,15,28,32,7,12,26,43,44,23,41,23,28,
1654418,101,1482,2,1,5,1,-37,152,40,157,-24,-68,25,30,7,12,21,43,43,23,40,20,23,
1704427,101,1482,2,1,4,1,-43,142,37,158,-34,-102,111,32,6,12,24,45,45,39,22,19,
1754438,101,1482,2,1,4,1,-44,143,37,147,32,156,-46,31,6,12,24,44,45,40,14,24,
1804448,102,1482,2,1,11,1,-43,142,37,148,11,46,1,31,7,12,26,44,42,27,42,11,25,
1854458,102,1482,2,1,5,1,-44,143,37,147,30,-65,31,35,6,12,28,44,43,32,43,22,
1904469,102,1482,2,1,4,1,-48,147,36,162,-35,-2,-78,34,6,12,19,41,47,31,43,25,
1954437,102,1482,2,1,4,1,-43,143,37,148,-21,-22,-17,37,5,12,21,43,46,31,44,
2004489,102,1482,2,1,5,1,-43,143,37,148,9,-59,36,36,5,12,43,45,33,43,19,
2054498,102,1482,2,1,7,1,-44,143,36,146,23,35,-27,38,5,11,43,44,36,45,25,
2104466,101,1482,2,1,8,1,-44,142,38,149,91,211,-89,34,6,11,22,44,41,36,42,23,
2154521,101,1482,2,1,4,1,-44,142,39,148,-56,-132,44,32,7,11,16,46,43,36,40,25,23,
2204486,100,1482,2,1,4,1,-44,142,37,148,59,72,3,36,5,11,21,44,42,33,42,
2254497,101,1404,2,1,4,1,-47,131,33,145,-58,-65,52,31,7,12,21,43,38,29,41,28,23,
2304550,109,1560,2,1,5,1,-41,150,36,159,-8,-28,36,34,6,12,21,46,40,30,42,28,
2354518,108,1482,2,1,3,1,-44,141,39,147,-5,4,22,33,7,12,32,46,34,29,42,21,28,
2404529,99,1014,2,1,172,2,-41,154,34,159,54,4,36,31,7,12,19,43,33,28,40,27,28,
2454537,107,1014,2,1,166,2,-42,152,35,158,64,17,-30,30,7,12,20,44,37,31,38,23,19,
2504591,106,1014,2,1,169,2,-42,153,36,159,-14,28,-19,29,7,12,26,45,35,28,37,14,20,
2554602,105,1014,2,1,174,2,-42,154,36,159,-37,-45,5,31,7,12,26,44,37,27,37,20,27,
2604607,84,1014,2,1,164,2,-42,153,34,157,41,-4,479,29,5,11,21,41,23,38,26,
2654580,84,1014,2,1,164,2,-41,154,36,157,-39,-183,-198,29,6,11,14,39,32,25,40,24,
2704629,104,1404,2,1,4,1,-43,142,38,149,67,-17,-1,28,7,11,27,39,25,31,38,17,25,
2754639,96,1482,2,1,6,1,-48,145,38,147,-39,-73,-68,25,7,11,14,39,23,25,39,19,21,
2804650,96,1482,2,1,4,1,-45,143,37,147,-11,50,-10,31,7,11,27,38,37,32,36,23,27,
2854660,97,1482,2,1,4,1,-43,141,32,153,11,42,23,31,7,11,19,43,31,31,39,28,27,
2904671,97,1482,2,1,3,1,-44,141,28,156,-59,124,-25,27,7,11,16,42,32,30,31,21,20,
2954681,96,1482,2,1,4,1,-44,144,36,151,31,-29,-14,30,7,11,27,39,36,31,35,19,28,
3004691,96,1482,2,1,4,1,-41,147,38,152,85,-183,19,28,7,10,25,43,29,32,28,21,22,
3054702,104,1482,2,1,5,1,-41,149,35,155,1,12,55,29,7,10,19,40,36,29,25,29,25,
3104711,103,1482,2,1,9,1,-40,150,35,154,-19,148,-17,27,7,10,26,39,34,31,28,8,25,
3154722,102,1482,2,1,4,1,-41,149,36,153,21,-11,33,28,7,10,19,40,35,28,29,24,23,
3204731,100,1482,2,1,6,1,-42,148,38,155,7,99,-7,28,7,10,22,12,40,39,30,27,27,
3254742,100,1482,2,1,4,1,-43,146,37,152,52,11,-112,30,7,10,24,44,40,37,24,20,22,
3304752,101,1482,2,1,4,1,-38,150,43,159,68,4,-141,29,6,10,28,40,38,31,18,22,
3354764,103,1482,2,1,5,1,-42,147,37,151,44,36,-92,28,7,10,26,37,39,29,29,21,21,
3404773,100,1482,2,1,4,1,-43,144,38,149,-25,33,-87,27,8,10,13,28,40,36,30,33,14,26,
3454784,99,1482,2,1,7,1,-44,145,37,150,94,59,-156,29,8,10,20,23,41,38,31,37,22,20,
3504794,99,1482,2,1,6,1,-33,155,37,149,14,-50,17,31,7,11,25,29,36,36,40,25,31,
3554804,100,1482,2,1,5,1,-42,144,38,150,38,58,-58,31,7,11,21,34,37,37,39,23,29,
3604817,101,1482,2,1,4,1,-43,143,39,149,77,23,-78,32,7,11,27,38,41,34,39,26,25,
3654824,102,1482,2,1,4,1,-42,146,37,151,106,127,-187,32,7,11,25,35,24,42,35,42,27,
3704833,101,1482,2,1,4,1,-40,144,37,149,4,5,-30,30,8,10,25,37,22,37,34,41,19,30,
3754844,102,1482,2,1,4,1,-42,144,37,152,-240,-345,408,36,5,10,41,39,33,42,26,
3804853,103,1482,2,1,13,1,-43,145,39,151,17,49,-62,32,7,10,25,40,26,43,31,40,22,
3854863,102,1482,2,1,6,1,-45,143,39,150,-26,-13,4,32,7,10,23,37,43,30,42,21,28,
3904875,103,1404,2,1,7,1,-46,133,40,139,60,-32,0,32,7,10,23,33,26,42,34,42,29,
3954883,104,1482,2,1,3,1,-43,142,39,147,-20,35,-29,33,7,10,22,36,31,44,31,44,27,
4004895,99,1482,2,1,4,1,-43,141,38,147,42,0,-78,34,7,10,27,39,32,42,32,44,26,
4054905,101,1482,2,1,4,1,-43,143,38,149,149,217,-303,30,7,10,32,38,19,42,22,44,17,
4104915,101,1482,2,1,5,1,-33,152,38,150,-42,-3,1,29,7,10,22,37,27,42,27,44,10,
4154926,102,1482,2,1,4,1,-43,145,40,148,-250,-306,718,29,8,10,29,39,12,44,21,44,21,27,
4204935,95,1014,2,1,156,2,-42,148,38,153,-1017,-811,2023,36,4,10,40,39,43,22,
4254943,94,1014,2,1,131,2,-44,148,36,155,-90,18,-36,33,5,10,28,28,40,31,42,
4304957,87,1014,2,1,158,2,-43,148,36,155,-348,-418,641,27,8,10,17,27,31,13,42,31,42,13,
4354924,95,1014,2,1,157,3,-45,148,41,154,116,-353,27,27,5,10,13,42,42,15,27,
4404973,90,1014,2,1,159,2,-41,150,39,151,-129,-180,304,32,6,10,29,32,44,35,43,13,
4454983,99,1014,2,1,157,2,-46,150,36,153,-33,-27,68,33,6,10,22,30,44,33,42,32,
4504996,101,1482,2,1,4,1,-43,143,39,149,-41,-75,41,29,8,10,14,23,31,45,34,42,25,24,
4555004,103,1482,2,1,5,1,-45,144,38,149,-61,-210,-12,30,7,10,16,31,45,38,41,23,17,
4605013,103,1482,2,1,4,1,-38,147,39,147,5,96,-94,28,7,10,11,20,45,38,42,21,24,
4655024,103,1482,2,1,5,1,-44,141,38,149,59,150,-155,29,7,10,9,27,46,41,39,21,20,
4705037,104,1482,2,1,4,1,-30,155,39,148,-27,32,-91,29,7,10,8,30,45,40,41,18,27,
4755046,105,1482,2,1,7,1,-46,145,28,158,30,43,-111,29,7,10,11,27,46,38,41,24,21,
4805056,105,1482,2,1,13,1,-42,142,44,152,24,50,-71,32,6,10,11,28,45,41,39,30,
4855065,104,1482,2,1,9,1,-45,151,45,152,3,8,-82,29,6,10,10,30,44,41,41,10,
4905074,103,1482,2,1,12,1,-42,143,39,146,30,44,-32,30,7,10,11,31,46,40,43,16,28,
4955083,103,1482,2,1,4,1,-46,142,39,147,7,109,-19,31,5,10,11,21,45,40,41,
5005093,102,1482,2,1,5,1,-44,142,39,145,-1,4,-39,32,6,10,10,28,46,38,39,35,
5055104,101,1482,2,1,4,1,-44,141,39,147,3,2,18,32,6,10,12,32,46,37,40,30,
5105113,101,1482,2,1,4,1,-42,141,42,146,-1,40,-80,37,5,10,33,46,35,41,32,
5155121,101,1482,2,1,5,1,-39,147,42,149,10,-58,94,36,5,10,32,47,36,40,28,
5205131,101,1482,2,1,5,1,-41,143,41,151,14,4,-31,36,5,10,33,48,36,41,25,
5255140,101,1482,2,1,5,1,-43,143,35,151,-20,-7,-2,37,5,10,29,47,38,42,32,
5305151,100,1482,2,1,5,1,-45,142,39,146,3,26,27,36,5,10,28,48,36,40,31,
5355162,100,1482,2,1,4,1,-44,141,40,146,-12,-16,50,37,6,10,33,47,38,43,29,33,
5405170,100,1482,2,1,12,1,-42,141,38,149,-12,-61,40,37,5,11,30,46,36,43,30,
5455180,99,1482,2,1,3,1,-43,139,40,144,50,-35,35,37,5,11,23,47,41,42,32,
5505188,98,1482,2,1,4,1,-45,138,40,141,-34,-1,12,37,5,11,29,46,39,42,31,
5555199,99,1482,2,1,3,1,-44,138,45,147,16,-55,87,36,6,11,33,46,42,43,23,33,
5605208,106,1482,2,1,6,1,-44,140,40,144,7,-52,20,38,5,11,31,45,44,43,30,
5655220,106,1482,2,1,4,1,-50,138,42,142,1,-22,-17,37,5,11,29,45,42,41,28,
5705229,105,1482,2,1,4,1,-42,139,41,139,-2,-50,55,39,5,11,31,45,45,42,32,
5755242,107,1482,2,1,3,1,-45,135,42,139,10,-27,112,36,6,11,32,46,46,42,24,26,
5805252,106,1482,2,1,9,1,-45,134,42,140,4,-118,164,33,7,10,18,25,45,44,42,27,31,
5855261,99,1482,2,1,5,1,-40,154,41,152,-66,-46,44,32,7,10,12,33,42,43,42,26,26,
5905266,106,1482,2,1,3,1,-43,134,37,148,13,-93,100,34,6,10,13,34,43,44,44,28,
5955278,106,1482,2,1,3,1,-45,134,42,142,-10,-125,81,31,7,10,10,32,44,43,43,23,25,
6005245,101,1326,2,1,180,2,-51,155,43,158,27,-2,49,34,6,10,22,29,43,43,43,29,
6055294,111,1326,2,1,176,2,-46,157,25,169,-11,-129,-154,35,5,10,21,42,45,42,25,
6105305,102,1326,2,1,184,2,-50,157,28,167,19,92,-118,32,6,10,18,21,43,42,42,30,
6155315,104,1326,2,1,183,2,-28,163,42,164,26,-134,96,34,5,10,14,42,45,43,29,
6205324,104,1326,2,1,169,2,-31,163,39,162,-22,72,52,32,5,11,17,19,41,44,43,
6255332,104,1326,2,1,179,2,-40,165,25,167,-13,33,27,30,7,11,15,20,41,47,41,28,21,
6305340,105,1482,2,1,4,1,-45,133,45,142,-10,-50,52,35,6,11,27,43,46,41,24,29,
6355351,105,1482,2,1,3,1,-53,141,42,140,14,-13,8,32,6,11,10,30,43,44,42,26,
6405361,104,1482,2,1,11,1,-46,131,43,139,2,-15,10,33,7,11,21,28,42,44,43,29,24,
6455372,104,1482,2,1,3,1,-46,131,42,137,21,-21,9,32,7,11,11,31,43,45,42,27,25,
6505380,103,1482,2,1,3,1,-41,135,42,137,-14,1,-141,32,7,11,19,28,44,44,43,25,22,
6555390,103,1482,2,1,6,1,-52,140,43,140,0,-76,127,30,7,11,15,27,43,41,41,25,18,
6605399,103,1482,2,1,3,1,-47,131,42,137,-5,13,28,32,7,10,23,30,44,43,42,13,32,
6655408,102,1482,2,1,6,1,-46,130,44,138,-5,4,9,34,7,10,26,28,44,42,41,28,31,
6705417,102,1482,2,1,3,1,-47,130,44,136,-12,9,-9,35,7,10,24,30,43,42,41,31,34,
6755426,103,1482,2,1,4,1,-46,130,43,137,-23,42,-52,34,7,10,24,27,43,41,41,33,29,
6805436,103,1482,2,1,4,1,-46,141,29,156,56,82,71,31,7,10,18,30,43,39,37,31,21,
6855445,103,1482,2,1,4,1,-46,132,43,137,-29,-119,31,30,7,10,18,34,42,38,37,21,23,
6905453,104,1482,2,1,4,1,-38,141,42,140,-12,24,-48,31,7,10,19,30,44,41,41,25,23,
6955464,105,1482,2,1,4,1,-46,136,43,141,-12,-77,89,31,7,10,21,31,44,42,42,20,18,
7005472,105,1482,2,1,5,1,-35,146,43,144,3,-165,177,33,6,10,17,33,43,42,39,24,
7055482,105,1482,2,1,6,1,-44,135,47,149,0,-11,15,33,7,10,26,33,43,44,40,28,19,
7105491,105,1482,2,1,4,1,-45,135,35,148,0,-121,-4,28,7,10,10,23,42,45,41,23,16,
7155500,106,1482,2,1,3,1,-46,130,43,137,14,-168,-90,31,7,10,20,27,43,43,41,22,25,
7205510,107,1482,2,1,4,1,-31,146,41,138,23,35,121,30,7,10,15,34,43,45,39,20,19,
7255519,107,1482,2,1,4,1,-45,134,42,139,-3,-52,-12,34,7,10,23,36,44,43,39,26,27,
7305528,108,1482,2,1,5,1,-45,134,34,151,7,-11,29,31,7,10,17,35,44,44,38,19,24,
7355538,109,1482,2,1,5,1,-50,139,42,142,-17,-22,-32,30,7,10,19,36,43,41,39,21,12,
7405546,109,1482,2,1,10,1,-44,135,47,144,3,-88,111,31,7,10,20,36,44,41,36,24,22,
7455555,110,1482,2,1,6,1,-44,137,42,140,46,-31,59,29,7,10,9,37,43,43,37,17,22,
7505563,109,1482,2,1,6,1,-43,135,44,140,5,6,19,32,7,10,23,38,44,44,33,18,26,
7555575,107,1482,2,1,3,1,-33,145,42,140,-35,-20,8,36,6,10,22,38,44,46,37,30,
7605582,106,1482,2,1,5,1,-47,135,42,141,5,31,-28,35,6,10,36,44,43,36,28,28,
7655590,106,1482,2,1,5,1,-44,133,42,139,17,8,-56,34,6,10,33,43,43,36,25,28,
7705600,106,1560,2,1,7,1,-42,146,40,150,-2,33,-61,38,5,10,28,35,43,45,39,
7755609,108,1560,2,1,6,1,-39,148,29,160,-18,-19,-52,35,6,10,25,34,42,45,37,29,
7805618,95,1248,2,1,158,2,-42,149,27,155,-25,-16,-7,34,5,10,31,39,43,32,26,
7855628,102,1248,2,1,155,2,-43,150,35,153,3,-2,7,33,6,10,16,32,38,44,37,32,
7905638,101,1248,2,1,156,2,-49,146,52,154,-13,-95,169,35,5,10,32,37,40,34,33,
7955648,99,1248,2,1,150,2,-36,148,43,147,-5,-48,22,32,7,10,22,32,37,41,36,25,33,
8005658,97,1248,2,1,151,2,-31,148,46,148,24,-11,23,32,7,10,28,31,34,44,37,29,27,
8055665,98,1248,2,1,157,2,-56,142,29,152,-43,23,5,33,7,10,26,36,31,44,38,27,30,
8105675,107,1560,2,1,7,1,-46,143,41,147,62,-52,17,32,7,10,25,32,28,43,37,26,35,
8155684,107,1560,2,1,5,1,-41,141,40,146,24,-26,52,29,8,10,26,23,27,44,38,18,27,31,
8205693,107,1560,2,1,4,1,-43,141,40,147,-45,45,-32,29,8,10,19,34,24,43,37,19,28,32,
8255701,106,1560,2,1,10,1,-43,140,41,146,-43,-7,-27,30,7,10,12,33,30,43,37,28,33,
8305712,107,1560,2,1,4,1,-37,147,39,149,92,-22,-59,28,9,10,27,14,38,22,42,36,14,29,31,
8355721,107,1560,2,1,4,1,-43,141,41,146,-15,-17,20,27,9,10,28,14,36,25,43,36,9,29,28,
8405730,107,1560,2,1,5,1,-42,141,40,148,17,-20,-59,28,9,10,27,13,34,31,45,36,12,32,27,
8455738,107,1560,2,1,4,1,-43,142,41,149,-2,-3,-26,29,9,10,28,19,34,29,46,27,20,33,28,
8505747,107,1560,2,1,5,1,-43,140,40,148,-47,53,-7,27,9,10,27,23,29,25,44,27,11,32,29,
8555755,108,1560,2,1,4,1,-43,142,41,150,64,-173,85,28,9,10,20,26,37,20,44,33,25,33,20,
8605764,107,1560,2,1,4,1,-43,139,40,147,1,45,-4,32,7,10,28,29,44,35,24,35,29,
8655730,107,1560,2,1,3,1,-38,148,36,154,-35,39,-55,29,7,10,17,29,25,43,33,34,28,
8705780,107,1560,2,1,5,1,-42,147,38,152,-13,-5,9,30,7,10,34,28,44,32,13,34,31,
8755791,108,1560,2,1,3,1,-37,153,40,152,-35,12,-10,31,8,10,21,34,27,46,32,20,35,34,
8805797,108,1560,2,1,11,1,-43,145,41,151,-43,98,-35,28,9,10,20,11,20,31,45,34,23,35,37,
8855808,105,1560,2,1,7,1,-38,150,39,151,-60,39,-42,28,9,10,21,23,27,28,44,27,25,35,30,
8905817,106,1560,2,1,4,1,-45,141,40,147,-28,72,7,27,8,10,17,20,26,25,45,28,35,27,
8955826,107,1560,2,1,4,1,-40,145,36,151,-9,46,42,26,9,10,17,21,26,16,46,32,19,36,22,
9005834,107,1560,2,1,6,1,-44,145,38,151,-26,3,36,31,7,10,11,28,29,45,37,37,32,
9055844,107,1560,2,1,4,1,-44,143,40,149,6,16,-37,31,8,10,14,32,31,44,37,23,39,31,
9105851,107,1560,2,1,5,1,-42,144,42,151,8,-32,-12,30,8,10,24,24,36,45,28,23,41,25,
9155860,107,1560,2,1,5,1,-42,145,38,150,-23,35,-13,31,8,10,25,19,38,46,28,23,41,32,
9205870,108,1560,2,1,4,1,-39,146,39,151,20,-21,20,30,8,11,22,16,40,45,31,27,41,21,
9255878,107,1560,2,1,6,1,-43,145,39,147,-3,-50,32,30,8,11,24,18,42,42,35,24,41,21,
9305884,107,1560,2,1,5,1,-45,142,41,148,0,20,-1,35,6,11,17,40,43,38,42,31,
9355895,108,1560,2,1,4,1,-43,141,39,148,-7,9,-36,32,7,11,19,17,43,44,37,43,21,
9405902,108,1560,2,1,4,1,-43,143,37,152,16,-67,37,33,7,11,23,19,43,45,34,43,26,
9455912,102,1560,2,1,5,1,-39,152,35,156,5,-105,43,31,8,11,24,17,42,44,35,24,42,27,
9505920,110,1560,2,1,4,1,-43,142,42,149,-3,-15,18,34,7,11,24,16,42,46,40,42,29,
9555930,109,1560,2,1,4,1,-44,141,39,148,-8,-16,-19,33,7,11,22,16,44,47,37,42,25,
9605940,95,1248,2,1,142,2,-45,145,40,149,9,34,-43,32,7,11,16,40,46,30,23,42,30,
9655904,95,1248,2,1,145,2,-45,141,42,151,-22,69,-113,32,6,11,15,40,48,21,43,28,
9705954,96,1248,2,1,153,2,-47,143,42,148,48,-75,67,33,6,11,16,41,47,22,43,33,
9755963,97,1248,2,1,152,2,-46,143,38,150,-28,-26,25,36,6,11,20,40,47,32,43,34,
9805974,97,1248,2,1,151,2,-44,141,37,150,-6,-13,-38,36,6,11,18,40,47,33,43,35,
9855982,97,1248,2,1,149,2,-47,142,45,146,24,-61,48,34,6,11,9,41